"yy","gr_id","ez_id","flag_id","in_arch","sum_alb_c","sum_bet_c","sum_skj_c","sum_yft_c"
2013,"S","I1","VU",FALSE,0,0,0,0
2013,"S","I2","CN",FALSE,0,7.253,129.202,30.908
2013,"S","I2","FM",FALSE,0,0,0,0
2013,"S","I2","JP",FALSE,0,1,125.001,1
2013,"S","I2","KI",FALSE,0,0,0,0
2013,"S","I2","KR",FALSE,0,0.106,8.926,0.686
2013,"S","I2","MH",FALSE,0,8.287,59.003,13.962
2013,"S","I2","NZ",FALSE,0,1.982,17.597,5.639
2013,"S","I2","PG",FALSE,0,0,0,0
2013,"S","I2","TW",FALSE,0,8.624,195.26,53.184
2013,"S","I2","US",FALSE,0,832.026,9934.791,2088.961
2013,"S","I2","VU",FALSE,0,0,0,0
2013,"S","I3","US",FALSE,0,0,0,0
2013,"S","I4","ES",FALSE,0,910.474737,2553.946886,933.38975
2013,"S","I4","KI",FALSE,0,227.704,1415.574,280.626
2013,"S","I4","SV",FALSE,0,16.31579,61.546646,19.85965
2013,"S","I4","TW",FALSE,0,31.834,529.869,54.468
2013,"S","I4","US",FALSE,0,1032.734,5799.181,1324.252
2013,"S","I5","EC",FALSE,0,855.855453,2341.976352,514.44379
2013,"S","I5","ES",FALSE,0,1622.628218,4884.224429,1663.466855
2013,"S","I5","KI",FALSE,0,112.056,372.01,91.25
2013,"S","I5","SV",FALSE,0,378.176688,1902.876669,460.318291
2013,"S","I5","TW",FALSE,0,88.338,694.023,135.539
2013,"S","I5","US",FALSE,0,248.088,1141.336,321.713
2013,"S","I6","JP",FALSE,0,221.501,15802.307,225.202
2013,"S","I8","US",FALSE,0,1.95,14.913,4.381
2013,"S","I9","US",FALSE,0,13.954,123.301,38.366
2013,"S","ID","ID",FALSE,0,0,62726.000002,2612.999994
2013,"S","ID","ID",TRUE,0,4507.000004,106671.999998,39063.000006
2013,"S","ID","KR",FALSE,0,0.081,48.026,19.887
2013,"S","ID","PG",FALSE,0,0,0,0
2013,"S","ID","PH",FALSE,0,0,0,0
2013,"S","JP","JP",FALSE,3,293.802,11112.975,3021.72
2013,"S","JV","US",FALSE,0,64.464,1180.533,103.475
2013,"S","KR","JP",FALSE,0,0,234.002,0
2013,"S","LN","EC",FALSE,0,2061.6707,5168.936881,1239.243946
2013,"S","LN","ES",FALSE,0,1887.056506,3977.381539,1934.550328
2013,"S","LN","KI",FALSE,0,231.26,1118.271,224.362
2013,"S","LN","NZ",FALSE,0,0,0,0
2013,"S","LN","SV",FALSE,0,518.026312,1618.314041,630.543855
2013,"S","LN","US",FALSE,0,321.449,2475.405,465.426
2013,"S","MH","CN",FALSE,0,6.697,1999.847,66.165
2013,"S","MH","FM",FALSE,0,35.854,237.636,68.792
2013,"S","MH","JP",FALSE,0,0.1,80.001,4.8
2013,"S","MH","KI",FALSE,0,0,0,0
2013,"S","MH","KR",FALSE,0,18.599,5979.623,236.826
2013,"S","MH","MH",FALSE,0,985.877,10388.042,1843.899
2013,"S","MH","PG",FALSE,0,86.594,2398.269,242.755
2013,"S","MH","TV",FALSE,0,28.645,1861.137,95.894
2013,"S","MH","TW",FALSE,0,216.115,3281.568,571.974
2013,"S","MH","US",FALSE,0,282.302,6198.736,723.109
2013,"S","MH","VU",FALSE,0,19.167,1634.716,277.664
2013,"S","NR","CN",FALSE,0,574.734,11146.645,2231.182
2013,"S","NR","FM",FALSE,0,148.06,1761.975,627.375
2013,"S","NR","JP",FALSE,0,252.802,6030.541,1118.808
2013,"S","NR","KI",FALSE,0,202.984,3627.381,505.693
2013,"S","NR","KR",FALSE,0,365.074,7988.627,1645.869
2013,"S","NR","MH",FALSE,0,1825.233,16994.133,3001.533
2013,"S","NR","PG",FALSE,0,1129.211,19375.007,3708.034
2013,"S","NR","PH",FALSE,0,0.354,474.139,70.412
2013,"S","NR","TV",FALSE,0,68.243,1979.408,334.89
2013,"S","NR","TW",FALSE,0,2019.529,24066.41,8263.291
2013,"S","NR","US",FALSE,0,2176.608,31838.077,5404.526
2013,"S","NR","VU",FALSE,0,187.173,3460.106,577.459
2013,"S","NZ","NZ",FALSE,0,0,12333.351,0
2013,"S","PG","CN",FALSE,0,1183.720992,28567.105223,5858.324031
2013,"S","PG","CN",TRUE,0,0.969008,20.075777,3.871969
2013,"S","PG","FM",FALSE,0,539.684702,7118.195345,1884.991383
2013,"S","PG","FM",TRUE,0,0.636298,22.936655,9.301617
2013,"S","PG","JP",FALSE,0,1069.307,77714.026,12353.784
2013,"S","PG","KI",FALSE,0,617.277,19044.402,4562.354
2013,"S","PG","KI",TRUE,0,0,0,0
2013,"S","PG","KR",FALSE,0,2858.373969,73137.518205,18548.920531
2013,"S","PG","KR",TRUE,0,0.667031,11.185795,3.970469
2013,"S","PG","MH",FALSE,0,379.483,8071.572,1491.376
2013,"S","PG","MH",TRUE,0,0,0,0
2013,"S","PG","PG",FALSE,0,2615.918266,55660.86895,26500.056773
2013,"S","PG","PG",TRUE,0,1621.573734,27995.50605,32516.606227
2013,"S","PG","PH",FALSE,0,1357.02451,14383.475408,10348.619252
2013,"S","PG","PH",TRUE,0,2130.81149,26074.657592,29202.402748
2013,"S","PG","SB",FALSE,0,0.267,11.666,4.504
2013,"S","PG","TV",FALSE,0,41.269,2836.019,392.339
2013,"S","PG","TW",FALSE,0,3619.464766,59793.449252,15255.298968
2013,"S","PG","TW",TRUE,0,21.282234,234.883748,60.893032
2013,"S","PG","US",FALSE,0,1098.624,24787.688,4475.836
2013,"S","PG","US",TRUE,0,0,0,0
2013,"S","PG","VU",FALSE,0,216.813985,7794.43561,1657.02822
2013,"S","PG","VU",TRUE,0,0.572015,15.42739,3.59978
2013,"S","PH","PH",FALSE,0,100.2,7841.2,2346.6
2013,"S","PH","PH",TRUE,0,400.8,31364.8,9386.4
2013,"S","PH","TW",FALSE,0,0,0,0
2013,"S","PW","JP",FALSE,0,2,289.002,4
2013,"S","PW","KI",FALSE,0,0,7.485,3.644
2013,"S","PW","PG",FALSE,0,0.012,4.124,0.124
2013,"S","PW","US",FALSE,0,0,0,0
2013,"S","PX","EC",FALSE,0,421.206338,4379.495761,253.181755
2013,"S","PX","ES",FALSE,0,2160.499437,9023.508574,2214.875326
2013,"S","PX","KI",FALSE,0,352.981,7064.308,706.181
2013,"S","PX","KR",FALSE,0,89.535,3399.942,165.026
2013,"S","PX","MH",FALSE,0,15.099,239.426,27.66
2013,"S","PX","NZ",FALSE,0,68.717,4111.845,556.254
2013,"S","PX","PG",FALSE,0,35.378,634.393,45.506
2013,"S","PX","SV",FALSE,0,650.883452,2910.068999,792.258138
2013,"S","PX","TW",FALSE,0,5.661,919.388,66.591
2013,"S","PX","US",FALSE,0,923.691,30461.967,1912.514
2013,"S","PX","VU",FALSE,0,0,84.687,0
2013,"S","PY","US",FALSE,0,37.147,340.46,43.608
2013,"S","SB","CN",FALSE,0,5.961,134.401,13.103
2013,"S","SB","FM",FALSE,0,98.113,1439.161,357.353
2013,"S","SB","JP",FALSE,0,270.802,9936.567,1725.112
2013,"S","SB","KI",FALSE,0,46.832,4393.826,1942.322
2013,"S","SB","KI",TRUE,0,0,0,0
2013,"S","SB","KR",FALSE,0,942.57,23584.264,8175.175
2013,"S","SB","KR",TRUE,0,0,0,0
2013,"S","SB","MH",FALSE,0,90.424,2518.69,405.931
2013,"S","SB","NZ",FALSE,0,106.976,779.594,342.544
2013,"S","SB","PG",FALSE,0,295.496912,7632.818636,2327.991545
2013,"S","SB","PG",TRUE,0,0.120088,16.231364,3.253455
2013,"S","SB","PH",FALSE,0,0,368.488,216.416
2013,"S","SB","SB",FALSE,0,217.734091,3568.742843,1957.42818
2013,"S","SB","SB",TRUE,0,237.291909,9198.827157,9572.51382
2013,"S","SB","TW",FALSE,0,616.172,6828.958,2385.942
2013,"S","SB","TW",TRUE,0,0,0,0
2013,"S","SB","US",FALSE,0,328.206,8312.913,1284.062
2013,"S","SB","US",TRUE,0,0,0,0
2013,"S","SB","VU",FALSE,0,5.004,188.453,93.791
2013,"S","SB","VU",TRUE,0,0,0,0
2013,"S","TK","EC",FALSE,0,165.793972,1771.119677,99.656641
2013,"S","TK","ES",FALSE,0,129.20929,1285.863936,132.461256
2013,"S","TK","KI",FALSE,0,8.692,315.329,21.484
2013,"S","TK","KR",FALSE,0,41.405,736.424,72.557
2013,"S","TK","NZ",FALSE,0,18.295,458.345,49.99
2013,"S","TK","SV",FALSE,0,24.473675,448.928312,29.789463
2013,"S","TK","US",FALSE,0,255.759,8718.392,887.38
2013,"S","TO","US",FALSE,0,0.778,12.021,2.448
2013,"S","TV","EC",FALSE,0,116.503869,697.713748,70.028989
2013,"S","TV","ES",FALSE,0,51.082761,700.955106,52.368422
2013,"S","TV","FM",FALSE,0,107.177,1547.913,266.134
2013,"S","TV","JP",FALSE,0,9,543.004,33
2013,"S","TV","KI",FALSE,0,122.077,4985.659,195.801
2013,"S","TV","KR",FALSE,0,721.359,16385.851,2666.894
2013,"S","TV","MH",FALSE,0,50.058,969.035,140.893
2013,"S","TV","NZ",FALSE,0,143.902,3396.507,442.273
2013,"S","TV","PG",FALSE,0,46.355,1865.096,345.141
2013,"S","TV","SV",FALSE,0,23.890975,446.756028,29.080197
2013,"S","TV","TV",FALSE,0,0,0,0
2013,"S","TV","TW",FALSE,0,128.931,3525.606,350.4
2013,"S","TV","US",FALSE,0,243.997,10094.302,1177.528
2013,"S","TV","VU",FALSE,0,66.719,1490.4,181.756
2013,"S","VN","VN",FALSE,0,805,18895,2784
2013,"S","VU","US",FALSE,0,0,0,0
2013,"S","WK","US",FALSE,0,8.985,55.91,9.984
2013,"S","WS","US",FALSE,0,0.721,25.384,4.281
2013,"T","AS","US",FALSE,0,0,3,3
2013,"T","GU","US",FALSE,0,0,227,24
2013,"T","HW","US",FALSE,2,148,149,488
2013,"T","I7","US",FALSE,390,0,0,0
2013,"T","JP","JP",FALSE,302,116,2514,1817
2013,"T","MP","US",FALSE,0,0,159,16
2013,"T","NR","NR",FALSE,0,0,3,16
2013,"T","NZ","NZ",FALSE,2836,2,6,0
2013,"T","TK","TK",FALSE,0,0,90,87
2013,"T","TV","TV",FALSE,0,5,67,5
2013,"T","WF","WF",FALSE,0,0,5,4
2014,"G","I6","JP",FALSE,11,0,119,8
2014,"G","VN","VN",FALSE,0,641,32789,173
2014,"H","HW","US",FALSE,49,206,8,385
2014,"H","ID","ID",FALSE,0,772.663695,0,8606.336305
2014,"H","ID","ID",TRUE,0,1306.336305,0,14550.663695
2014,"H","PH","PH",FALSE,39.675,226.3062,1208.0244,8545.995
2014,"H","PH","PH",TRUE,85.325,486.6938,2597.9756,18379.005
2014,"K","ID","ID",FALSE,0,515.136591,0,5737.86341
2014,"K","ID","ID",TRUE,0,870.863409,0,9700.13659
2014,"K","PH","PH",TRUE,0,58,6374,8434
2014,"L","AS","US",FALSE,1377.416255,272.01941,109.929054,424.766963
2014,"L","AU","AU",FALSE,728.063226,484.231524,2,1674.754358
2014,"L","CK","CK",FALSE,1073.209206,171.274468,134.897345,456.263534
2014,"L","CK","CN",FALSE,3186.016,379.645,61.912,1292.515
2014,"L","CK","FJ",FALSE,0.250535,0.414057,0,1.058389
2014,"L","CK","FM",FALSE,174.048,39.03,1.132765,76.182
2014,"L","CK","US",FALSE,40.269263,9.653027,1.13787,1.274886
2014,"L","CK","VU",FALSE,9.515038,0.942085,0.09838,2.837176
2014,"L","FJ","CN",FALSE,200.591212,13.129974,2.358719,100.061814
2014,"L","FJ","CN",TRUE,1.894788,0.124026,0.022281,0.945186
2014,"L","FJ","FJ",FALSE,3714.617345,291.80998,0,2142.678461
2014,"L","FJ","FJ",TRUE,566.407462,44.495391,0,326.717117
2014,"L","FJ","TW",FALSE,0.81178,0.017458,0,1.230763
2014,"L","FJ","TW",TRUE,0.11822,0.002542,0,0.179237
2014,"L","FM","CN",FALSE,87.956,390.538,1.245,257.124
2014,"L","FM","FM",FALSE,56.772837,649.437788,3.679659,412.186669
2014,"L","FM","JP",FALSE,92.707986,2846.956017,5.824,1066.382007
2014,"L","FM","TW",FALSE,16.854,717.429,2.853,334.124
2014,"L","GL","CN",FALSE,8.944,35.188,0.012,13.272
2014,"L","GL","FJ",FALSE,52.210462,387.937072,0,251.610074
2014,"L","GL","FJ",TRUE,0.110681,0.822388,0,0.533388
2014,"L","GL","FM",FALSE,0,1.597719,0,2.293338
2014,"L","GL","JP",FALSE,0.258975,24.796033,0.012,7.447006
2014,"L","GL","KI",FALSE,0.014246,34.098605,0,6.275999
2014,"L","GL","KR",FALSE,109.694487,1606.570477,11.328419,1124.931036
2014,"L","GL","KR",TRUE,0.528513,7.740523,0.054581,5.419964
2014,"L","GL","TW",FALSE,5.082,416.674,0.159,119.803
2014,"L","GL","VU",FALSE,5.258457,769.358526,0.290926,261.215467
2014,"L","H4","CN",FALSE,35.329,30.515,0.313,69.002
2014,"L","H4","FJ",FALSE,20.190678,73.018245,0,44.815678
2014,"L","H4","KI",FALSE,0.147552,7.760747,0,1.608946
2014,"L","H4","KR",FALSE,45.135,351.304,2.907,181.189
2014,"L","H4","SB",FALSE,0.940635,12.875603,0,3.352126
2014,"L","H4","TV",FALSE,1.06267,9.603853,0,1.179366
2014,"L","H4","TW",FALSE,65.689,165.854,0.957,136.274
2014,"L","H4","VU",FALSE,11.860712,123.476066,0.406171,91.298463
2014,"L","H5","CN",FALSE,44.79,399.076,0.397,101.393
2014,"L","H5","FJ",FALSE,361.283867,184.408879,0,304.378677
2014,"L","H5","JP",FALSE,0.37419,40.111548,0,31.481371
2014,"L","H5","KI",FALSE,0.422958,19.493658,0,10.211592
2014,"L","H5","KR",FALSE,20.312,777.454,2.158,231.538
2014,"L","H5","SB",FALSE,60.887532,202.560734,2.1004,58.430171
2014,"L","H5","TV",FALSE,0,0.301422,0,0.065405
2014,"L","H5","TW",FALSE,16.01,232.064,1.49,58.28
2014,"L","H5","US",FALSE,20.314482,35.938516,13.746739,27.362871
2014,"L","H5","VU",FALSE,9.597695,135.803067,0.365414,55.410584
2014,"L","HW","US",FALSE,31.114135,1567.250279,40.761308,174.263742
2014,"L","I1","JP",FALSE,4.212561,1079.184218,0,132.281383
2014,"L","I1","SB",FALSE,0.030698,0,0,3.299726
2014,"L","I1","TW",FALSE,0.095,529.649456,92.495202,5590.215329
2014,"L","I2","CN",FALSE,254.919,364.915,2.129,382.285
2014,"L","I2","FJ",FALSE,162.228096,125.211624,0,176.17145
2014,"L","I2","FM",FALSE,192.34138,178.265419,1.096224,184.788016
2014,"L","I2","JP",FALSE,5.910385,169.827992,0,364.131223
2014,"L","I2","KR",FALSE,74.621,769.612,2.269,1154.049
2014,"L","I2","SB",FALSE,117.262073,380.238301,3.609716,650.129245
2014,"L","I2","TV",FALSE,0,0.466199,0,0.350695
2014,"L","I2","TW",FALSE,4491.082053,151.147,0.174,86.376
2014,"L","I2","VU",FALSE,0.961918,24.71891,0,6.580668
2014,"L","I3","CN",FALSE,2.648,19.421,0.033,7.505
2014,"L","I3","FM",FALSE,0.319731,2.749351,0,5.328285
2014,"L","I3","JP",FALSE,2869.342948,1030.27985,0,956.763742
2014,"L","I3","KR",FALSE,0.02,0.763,0,0
2014,"L","I3","SB",FALSE,0,11.568124,0,1.655128
2014,"L","I3","TW",FALSE,13.168,226.992624,39.640801,2395.806569
2014,"L","I3","VU",FALSE,70.757972,15.558812,1.597982,38.486907
2014,"L","I4","CN",FALSE,0,943.375453,0,183.4545
2014,"L","I4","FJ",FALSE,39.974036,124.090332,0,80.324306
2014,"L","I4","FM",FALSE,0.127889,5.90223,0,5.742699
2014,"L","I4","JP",FALSE,107.465072,1166.929161,0,296.775419
2014,"L","I4","KI",FALSE,0.000875,9.432756,0,3.103379
2014,"L","I4","KR",FALSE,22.743996,1817.345564,8.998,656.345958
2014,"L","I4","TV",FALSE,0.068053,5.688655,0,2.778155
2014,"L","I4","TW",FALSE,2.439,2168.727,254.09,741.60451
2014,"L","I4","US",FALSE,0.368567,9.537582,0.29459,0.592617
2014,"L","I4","VU",FALSE,86.258275,130.300845,23.327446,36.624577
2014,"L","I4","WS",FALSE,7.870356,0.586835,0.532033,1.818912
2014,"L","I5","CN",FALSE,0,943.375453,0,183.4545
2014,"L","I5","FJ",FALSE,224.74374,83.076603,0,38.973127
2014,"L","I5","JP",FALSE,9.669954,154.053641,0,50.15485
2014,"L","I5","KR",FALSE,22.743996,1817.345564,8.998,656.345958
2014,"L","I5","SB",FALSE,28.281291,15.790066,1.406589,6.067424
2014,"L","I5","TV",FALSE,0.078523,2.791351,0,0.198291
2014,"L","I5","TW",FALSE,17.207,2112.551,253.279,716.27651
2014,"L","I5","US",FALSE,104.931899,1314.827951,74.235561,228.238513
2014,"L","I5","VU",FALSE,26.052734,336.94222,1.450411,83.905704
2014,"L","I6","FJ",FALSE,0,0.378875,0,0.119954
2014,"L","I6","JP",FALSE,15665.488779,6271.90118,0,2351.073075
2014,"L","I6","SB",FALSE,14.52144,57.489137,0,1.020305
2014,"L","I6","TW",FALSE,2407.295475,7.224,0,0.453
2014,"L","I6","US",FALSE,26.049214,1793.172874,44.767525,145.655791
2014,"L","I6","VU",FALSE,2832.064351,527.990587,55.77899,128.101218
2014,"L","I7","AU",FALSE,8.936774,5.768476,0,10.245643
2014,"L","I7","CN",FALSE,5203.395,0,0,0
2014,"L","I7","ES",FALSE,2,65,0,11
2014,"L","I7","FJ",FALSE,601.673134,20.537989,0,81.962573
2014,"L","I7","FM",FALSE,0,0,0,0
2014,"L","I7","JP",FALSE,1073.487114,124.104483,0,259.936923
2014,"L","I7","NC",FALSE,2.063873,0.168572,0,0.714287
2014,"L","I7","NZ",FALSE,0.008357,0,0,0
2014,"L","I7","PT",FALSE,1,71,0,22
2014,"L","I7","SB",FALSE,333.649018,14.846655,8.027034,55.289527
2014,"L","I7","TO",FALSE,0.76317,3.402405,0.013002,2.062616
2014,"L","I7","TW",FALSE,2923.53947,0.362,0,2.162
2014,"L","I7","VU",FALSE,3111.804449,82.496607,43.308545,151.557611
2014,"L","I8","CN",FALSE,300.098,10.557,7.736,98.69
2014,"L","I8","FJ",FALSE,275.435833,6.989426,0,101.181868
2014,"L","I8","SB",FALSE,408.766718,13.732891,8.750874,234.504057
2014,"L","I8","TW",FALSE,4.894,0.077,0.021,1.944
2014,"L","I8","VU",FALSE,4.605752,0.321264,0.140543,2.34032
2014,"L","I8","WS",FALSE,0.174463,0.168067,0,0.060596
2014,"L","I9","CN",FALSE,41.096,2.568,0.388,8.914
2014,"L","I9","FJ",FALSE,145.135228,7.721927,0,44.895676
2014,"L","I9","SB",FALSE,20.693248,1.004369,0.458327,1.529392
2014,"L","I9","TW",FALSE,0,0.168,0,0.536
2014,"L","I9","VU",FALSE,0.320639,0.022797,0,0.102802
2014,"L","ID","ID",FALSE,0,3379.768144,0,13353.231856
2014,"L","ID","ID",TRUE,0,3814.231856,0,15069.768144
2014,"L","ID","TW",FALSE,3.92,9.961,0,23.527
2014,"L","JP","JP",FALSE,581.475966,2226.100979,0,601.079007
2014,"L","JT","US",FALSE,15.463099,109.212329,5.355074,11.67982
2014,"L","JV","US",FALSE,0,0.389048,0.186338,0.59528
2014,"L","LN","CN",FALSE,194.848,3333.404,0.176,692.612
2014,"L","LN","FJ",FALSE,70.226212,90.77598,0,66.964891
2014,"L","LN","JP",FALSE,1.958024,13.807983,0,3.049013
2014,"L","LN","KR",FALSE,19.333,1569.678,25.628,744.587
2014,"L","LN","TW",FALSE,112.207,1409.345,7.461,475.637
2014,"L","LN","VU",FALSE,55.301936,860.66892,5.749644,409.528136
2014,"L","MH","CN",FALSE,68.938,1909.141,0.277,1247.835
2014,"L","MH","FM",FALSE,78.390061,1611.017444,0.091352,952.47897
2014,"L","MH","JP",FALSE,21.137022,320.111,0,144.922985
2014,"L","MH","TW",FALSE,11.96,137.05,1,71.69
2014,"L","NC","NC",FALSE,1627.936127,57.831428,0,740.285713
2014,"L","NR","CN",FALSE,0.565,52.221,0.207,50.679
2014,"L","NR","JP",FALSE,0.500973,101.796028,0,72.323994
2014,"L","NU","CK",FALSE,33.330715,3.38659,2.102655,13.310489
2014,"L","NU","FJ",FALSE,156.988429,9.95461,0,44.429107
2014,"L","NU","TW",FALSE,17.62,0.083,0,1.255
2014,"L","NZ","NZ",FALSE,310.991643,122,1,2
2014,"L","PF","PF",FALSE,3744,741,33,783
2014,"L","PG","CN",FALSE,2.658307,0.450631,0.004134,1.585062
2014,"L","PG","CN",TRUE,3.771693,0.639369,0.005866,2.248938
2014,"L","PG","JP",FALSE,0,0.473979,0,0.403985
2014,"L","PG","PG",FALSE,307.752951,49.545367,0,1493.983366
2014,"L","PG","PG",TRUE,15.247049,2.454633,0,74.016634
2014,"L","PG","TW",FALSE,0.003833,0.240214,0,7.205953
2014,"L","PG","TW",TRUE,0.011167,0.699786,0,25.981047
2014,"L","PH","JP",FALSE,0.016977,0.029998,0,0
2014,"L","PH","PH",FALSE,6,12.6,22.2,30.6
2014,"L","PH","PH",TRUE,24,50.4,88.8,122.4
2014,"L","PH","TW",FALSE,0,0.05,0,0.58
2014,"L","PW","BZ",FALSE,0,0.08,0,0
2014,"L","PW","JP",FALSE,1.124987,521.69602,0.352,156.583982
2014,"L","PW","TW",FALSE,1,1032.964,0,502.235
2014,"L","PW","VU",FALSE,0,9.483613,0.009838,4.630977
2014,"L","PX","CN",FALSE,104.473,353.859,0.65,166.979
2014,"L","PX","FJ",FALSE,53.2556,109.832719,0,127.348747
2014,"L","PX","JP",FALSE,4.000991,73.398029,0,34.245998
2014,"L","PX","KI",FALSE,1.150889,114.073742,0,39.714557
2014,"L","PX","KR",FALSE,222.358,3480.532,32.923,2267.547
2014,"L","PX","TW",FALSE,145.945,566.531,2.446,457.971
2014,"L","PX","VU",FALSE,91.297227,488.38044,0.830614,361.734747
2014,"L","PY","US",FALSE,0.073087,28.998984,1.585941,6.569517
2014,"L","SB","CK",FALSE,79.460079,9.338942,0,34.425977
2014,"L","SB","CN",FALSE,239.469279,16.446583,0.532371,82.891138
2014,"L","SB","CN",TRUE,0.282721,0.019417,0.000629,0.097862
2014,"L","SB","FJ",FALSE,130.483457,5.204183,0,31.489616
2014,"L","SB","JP",FALSE,55.322009,43.463005,0,282.970001
2014,"L","SB","KR",FALSE,56.701,223.352,2.963,924.391
2014,"L","SB","SB",FALSE,12135.523219,2302.522864,158.683367,11103.362527
2014,"L","SB","SB",TRUE,19.361169,3.673474,0.253165,17.714447
2014,"L","SB","TW",FALSE,277.990304,108.800348,5.396082,304.149348
2014,"L","SB","TW",TRUE,0.124696,0.049652,0.002918,0.130652
2014,"L","SB","VU",FALSE,136.062336,3.997363,0.645096,34.568661
2014,"L","TK","FJ",FALSE,1.417692,6.69985,0,13.398068
2014,"L","TK","KI",FALSE,4.893764,79.357544,0,44.400252
2014,"L","TK","VU",FALSE,0.447498,0.541104,0,0.752122
2014,"L","TO","CN",FALSE,106.556,8.927,1.439,53.503
2014,"L","TO","FJ",FALSE,0.562808,0.022549,0,0.419881
2014,"L","TO","TO",FALSE,24.23683,18.597595,7.986998,192.937384
2014,"L","TO","TW",FALSE,133.02,17.936,0,176.44
2014,"L","TV","CN",FALSE,128.894,14.763,1.947,66.768
2014,"L","TV","FJ",FALSE,149.05225,105.337586,0,270.216379
2014,"L","TV","KI",FALSE,0.369715,3.782951,0,2.685275
2014,"L","TV","KR",FALSE,119.809,357.303,1.773,424.656
2014,"L","TV","TV",FALSE,76.790754,57.148519,0,36.428088
2014,"L","TV","TW",FALSE,0.198,1.769,0,0.989
2014,"L","TV","VU",FALSE,0.233738,3.812808,0,2.40029
2014,"L","VN","VN",FALSE,0,2350,0,11603
2014,"L","VU","CN",FALSE,4419.037716,147.50642,101.328335,884.018864
2014,"L","VU","CN",TRUE,5.829284,0.19458,0.133665,1.166136
2014,"L","VU","FJ",FALSE,895.752532,19.259718,0,193.312576
2014,"L","VU","SB",FALSE,1130.022365,37.430788,25.528436,396.815315
2014,"L","VU","SB",TRUE,8.060452,0.266994,0.182094,2.830485
2014,"L","VU","TW",FALSE,82.715,3.582,2.535,23.944
2014,"L","VU","VU",FALSE,76.599273,3.184001,0,22.923553
2014,"L","WS","WS",FALSE,799.955188,47.245098,14.467967,229.120489
2014,"O","AU","AU",FALSE,0,19,0,3
2014,"O","GL","KI",FALSE,0,0,2190,2169
2014,"O","ID","ID",FALSE,0,1323.000002,31237.999997,2961.000008
2014,"O","ID","ID",TRUE,0,7777.999998,90994.000003,23898.999992
2014,"O","JP","JP",FALSE,221,138,224,496
2014,"O","PF","PF",FALSE,248,16,679,529
2014,"O","PH","PH",TRUE,0,155,6197,3411
2014,"P","FM","JP",FALSE,0,0.499988,1332.900207,4.200003
2014,"P","GL","JP",FALSE,0,0,4.999995,0
2014,"P","GL","KI",FALSE,0,0,227,13
2014,"P","H4","JP",FALSE,0,0.9996,455.150834,0.916504
2014,"P","I2","JP",FALSE,0,2.19913,1225.022643,18.100942
2014,"P","I3","JP",FALSE,0,21.991254,8719.973998,20.506765
2014,"P","I4","JP",FALSE,0,0,605.934222,0
2014,"P","I6","JP",FALSE,29352,2486.310027,37449.545325,1105.875795
2014,"P","I7","JP",FALSE,0,0,30.448945,0
2014,"P","ID","ID",FALSE,0,57.000002,7356,3316.000004
2014,"P","ID","ID",TRUE,0,1995.999998,72393,16974.999996
2014,"P","JP","JP",FALSE,81,146,13024.923305,2182
2014,"P","MH","JP",FALSE,0,0,3968.099848,21.900004
2014,"P","PF","PF",FALSE,26,0,243,131
2014,"P","PX","JP",FALSE,0,0,28.000189,0
2014,"P","SB","SB",FALSE,0,0.111288,137.774245,32.607313
2014,"P","SB","SB",TRUE,0,0.888712,1100.225755,260.392687
2014,"P","TV","JP",FALSE,0,0,381.999946,0.499999
2014,"R","PH","PH",FALSE,0,99.8,7577,1423.6
2014,"R","PH","PH",TRUE,0,399.2,30308,5694.4
2014,"R","TW","TW",FALSE,0,0,4510,0
2014,"S","AS","US",FALSE,0,48.978,2869.259,142.287
2014,"S","CK","US",FALSE,0,631.489,11516.988,1047.683
2014,"S","FM","CN",FALSE,0,233.615,3783.194,708.415
2014,"S","FM","FM",FALSE,0,870.398,12356.081,2541.893
2014,"S","FM","JP",FALSE,0,1002.3,49557.076,8480.896
2014,"S","FM","KI",FALSE,0,117.614,2078.546,455.31
2014,"S","FM","KR",FALSE,0,246.125,7092.055,1013.264
2014,"S","FM","MH",FALSE,0,124.239,1519.476,284.919
2014,"S","FM","PG",FALSE,0,240.869,8450.019,1695.866
2014,"S","FM","TW",FALSE,0,720.092,22408.333,3995.743
2014,"S","FM","US",FALSE,0,171.043,5073.793,449.951
2014,"S","GL","CN",FALSE,0,1293.864028,26154.761576,4512.048096
2014,"S","GL","CN",TRUE,0,1.216972,24.600424,4.243904
2014,"S","GL","EC",FALSE,0,3.543194,19.448936,2.67968
2014,"S","GL","ES",FALSE,0,0,0,0
2014,"S","GL","FM",FALSE,0,388.628379,5137.106694,1109.553405
2014,"S","GL","FM",TRUE,0,2.064621,27.291306,5.894595
2014,"S","GL","JP",FALSE,0,262.4,10556.095,2376.499
2014,"S","GL","KI",FALSE,0,713.879,13698.776,2503.507
2014,"S","GL","KR",FALSE,0,1478.248189,56648.200291,10821.754504
2014,"S","GL","KR",TRUE,0,0.114811,4.399709,0.840496
2014,"S","GL","MH",FALSE,0,1773.50351,35538.248779,4951.76263
2014,"S","GL","MH",TRUE,0,15.15049,303.592221,42.30137
2014,"S","GL","NZ",FALSE,0,191.275,2664.78,618.452
2014,"S","GL","NZ",TRUE,0,0,0,0
2014,"S","GL","PG",FALSE,0,1596.400633,49002.802952,7251.804269
2014,"S","GL","PG",TRUE,0,20.813367,638.883048,94.546731
